Close (BNB),Volume (BNB),Close (BTC),Volume (BTC),Close (USDT),Volume (USDT),Close (ETH),Volume (ETH)
421.549469,1404867667,54968.222656,32491211414,1.000046,67391135102,3575.716797,12707036942
405.069305,1437068558,54771.578125,39527792364,1.001018,69927661418,3425.852783,16171746693
413.456207,1473121389,57484.789063,42637331698,1.000696,75741431317,3545.354004,18579189588
443.867523,3142304145,56041.058594,41083758949,1.000096,73275476508,3492.573242,18109578443
470.749695,5149146903,57401.097656,41684252783,1.000097,78117249743,3606.20166,16211275589
472.0224,2486819344,57321.523438,36615791366,1.000034,68955958208,3786.01416,19443499909
473.702637,2804538828,61593.949219,51780081801,0.999152,89456766433,3862.634766,20966841512
465.642456,1904086807,60892.179688,34250964237,1.00004,65419462010,3830.38208,16578095629
470.625549,1646437501,61553.617188,29032367511,1.00028,57600914728,3847.104492,15908090346
485.111023,1999805026,62026.078125,38055562075,1.000019,66503250420,3748.760254,17386204158
488.148865,1844483840,64261.992188,40471196346,1.000117,62387883982,3877.650879,15998757133
501.020325,1890415594,65992.835938,40788955582,0.99994,70187915900,4155.992188,20338319988
471.256927,3081793454,62210.171875,45908121370,1.000022,84189482202,4054.322754,28220661820
478.643158,1962748496,60692.265625,38434082775,0.999879,73919161798,3970.181885,19432937968
485.906433,1170864603,61393.617188,26882546034,1.000823,55395032239,4171.663574,14781537792
476.633118,1246191889,60930.835938,27316183882,1.000223,66669467996,4087.903076,14978083638
484.645081,1337787876,63039.824219,31064911614,0.999375,66194185821,4217.876953,15995727040
478.025055,1486193826,60363.792969,34878965587,1.000228,77630649473,4131.102051,17157714562
449.007996,2340091135,58482.386719,43657076893,1.000791,124069805053,3930.257324,26219530404
492.015533,2626956133,60622.136719,45257083247,1.000484,121660107352,4287.318848,25958154575
529.622131,2667451365,62227.964844,36856881767,1.000049,87302831458,4414.746582,22967641914
527.921204,2194893915,61888.832031,32157938616,1.000518,86474453142,4325.650391,14615490626
524.364441,2076289915,61318.957031,32241199927,1.000376,91561112863,4288.074219,17498160238
551.25592,2535579529,61004.40625,36150572843,1.000291,87025283378,4324.626953,17985288261
554.447632,2401108112,63226.402344,37746665647,1.000815,149878312204,4584.798828,20794448222
568.578796,2567651316,62970.046875,36124731509,1.000678,89436836448,4607.193848,21220463155
559.737305,2260479871,61452.230469,32615846901,1.000857,87280485610,4537.324219,18415244464
608.648071,3675930507,61125.675781,30605102446,1.001553,76677676369,4486.243164,15086003586
636.113953,2779927044,61527.480469,29094934221,1.001454,65151095549,4521.581055,14429076700
650.454041,3017167868,63326.988281,24726754302,1.001517,55905241687,4620.554688,13541376033
654.315002,2828112534,67566.828125,41125608330,1.000443,82548510715,4812.087402,19290896267
635.190613,2198989754,66971.828125,42357991721,1.000202,93002275939,4735.068848,20834172627
615.278076,3653998344,64995.230469,48730828378,1.000097,113809197171,4636.174316,22748160545
629.892334,2341652507,64949.960938,35880633236,1.000644,83970826408,4730.384277,17933201129
626.642517,2209163398,64155.941406,36084893887,1.000114,82883678293,4667.115234,18316060208
650.104126,2106170805,64469.527344,30474228777,1.000848,65797472687,4651.460449,14457436261
650.918091,2101401990,65466.839844,25122092191,1.000367,54429579952,4626.358887,12172962219
633.048645,2146877925,63557.871094,30558763548,1.001502,64113625426,4557.503906,16275851299
589.822876,3772957260,60161.246094,46844335592,1.000675,98954557342,4216.365234,27417502801
578.092773,2704847734,60368.011719,39178392930,1.000063,84478860409,4287.59375,22183461850
532.23761,2917116815,56942.136719,41388338699,0.99997,95287465626,4000.650879,21383250893
581.530823,2481119529,58119.578125,38702407772,1.00082,82193745588,4298.306641,20626269711
603.840027,2336197759,59697.195313,30624264863,1.000362,72417177800,4409.931152,15448261277
585.29425,2055539646,58730.476563,26123447605,1.000873,69057268195,4269.73291,14094831413
559.127014,2251971535,56289.289063,35036121783,1.000451,79375135623,4088.457764,19752218877
591.439575,2927434189,57569.074219,37485803899,1.000125,84196469142,4340.763672,22133497059
581.395325,2917418688,56280.425781,36635566789,1.000697,84317323264,4239.981445,21838037128
603.730225,2537227998,57274.679688,34284016248,0.999601,91394294449,4274.743164,18705358318
585.147339,4254504824,53569.765625,41810748221,1.000367,106740129710,4030.908936,26281795488
600.336792,2485529516,54815.078125,30560857714,1.001099,73666340601,4096.912109,16515693874
611.366821,2731676788,57248.457031,28116886357,1.000125,73452340871,4294.453613,15953126340
624.310059,2425803182,57806.566406,32370840356,1.000526,73041134842,4445.10498,19086475837
622.669861,2781531694,57005.425781,36708594618,1.000286,87396693339,4631.479004,28626354111
627.971558,2806563703,57229.828125,36858195307,1.000255,80908197091,4586.990234,27634826695
619.470154,2378758113,56477.816406,32379968686,1.000174,77139535799,4511.302246,21502671027
594.635986,2483348354,53598.246094,39789134215,1.000617,92639344690,4220.706055,25879591528
569.077271,4458419873,49200.703125,61385677469,1.000007,138598008408,4119.587402,38478999182
557.783081,2394235567,49368.847656,37198201161,1.00063,82054153191,4198.322754,25533062707
589.256165,3567503629,50582.625,37707308001,1.001362,93691250219,4358.737305,28229518513
579.68988,2112954675,50700.085938,33676814852,1.000972,76247192218,4315.061523,22366213354
607.592773,2245501623,50504.796875,28479699446,0.999366,69621457268,4439.35791,18704315119
571.648987,2132955304,47672.121094,29603577251,1.000882,69831553004,4119.815918,22296131874
552.966858,2089946472,47243.304688,30966005122,1.00174,68959994142,3908.496094,28014595631
564.32251,1824951693,49362.507813,25775869261,1.000556,57132834419,4084.452393,19131502454
570.823975,1307635490,50098.335938,21939223599,1.001051,46141935617,4134.453125,14057603914
521.011597,1900967743,46737.480469,32166727776,1.000131,66458705759,3784.226807,23999841386
511.22937,2232411089,46612.632813,34638619079,1.000648,72787499023,3745.44043,23836759957
541.026978,2079796859,48896.722656,36541828520,1.000402,77440719349,4018.388672,26411188833
526.246521,1500825557,47665.425781,27268150947,1.00026,60612599459,3962.469727,19825531254
525.706299,1804795681,46202.144531,32902725329,1.000838,69599166416,3879.486572,23143541098
533.891357,1294574825,46848.777344,26098292690,1.000183,55813387710,3960.860107,19530895889
529.972046,1199582659,46707.015625,25154053861,0.999988,49752180810,3922.592529,16167785597
523.162476,1467380399,46880.277344,30961902129,0.998971,66647887174,3933.844482,21589690675
528.710999,1461697111,48936.613281,27055803928,1.000397,55687834682,4020.26001,16388555198
533.644958,1597323976,48628.511719,24447979559,1.000332,57931430463,3982.099609,13921756199
548.72583,1867124970,50784.539063,28223878108,1.000388,69151777565,4108.015625,18007273742
541.902039,1677259160,50822.195313,24367912228,1.001202,60467261268,4047.98291,12769090623
547.326233,1305388019,50429.859375,19030650914,0.999923,48124514320,4093.281006,10894785525
546.994995,1576727325,50809.515625,20964372926,1.000449,50593058831,4067.328125,11197244172
562.641479,2180356553,50640.417969,24324345758,0.999944,54788742594,4037.547607,11424360002
534.92804,2791585162,47588.855469,33430376883,1.001168,74531099414,3800.893066,17299472803
514.000793,2159325741,46444.710938,30049226299,1.000294,63544101067,3628.531738,15722555672
518.909729,1950603827,47178.125,26686491018,1.001036,54862404131,3713.852051,12925377999
511.708313,2020489898,46306.445313,36974172400,1.000189,57299598140,3682.632813,14157285268
527.352722,1622547014,47686.8125,24582667004,1.0005,43336209524,3769.697021,9776191466
531.396667,1462276185,47345.21875,27951569547,1.00046,43202922802,3829.564941,9881471548
512.135986,1949153130,46458.117188,33071628362,1.000165,54125933259,3761.380371,12080777893
507.506104,2200879165,45897.574219,42494677905,1.000208,60765931554,3794.056641,14030925983
475.056946,2870757788,43569.003906,36851084859,1.000122,77225535519,3550.386963,18061338502
473.275604,4400228627,43160.929688,30208048289,1.000195,71751236899,3418.408203,24293791313
447.788483,4613172287,41557.902344,84196607520,1.000252,82344370614,3193.210449,24494179209
430.246155,4068139021,41733.941406,28066355845,1.000097,62394894090,3091.972656,16037732700
438.80307,3347862691,41911.601563,21294384372,1.000257,49109221960,3157.751465,12334683863
424.933777,4156063326,41821.261719,32104232331,1.000181,68455690767,3083.0979,19535744145
463.518311,4600615710,42735.855469,26327648900,1.000362,59061400900,3238.111572,15211447193
487.007416,4131335431,43949.101563,33499938689,1.00029,62300703831,3372.258301,16662871689
475.029114,4151007744,42591.570313,47691135082,1.000405,63231903910,3248.288574,15294466275
489.867432,3112235914,43099.699219,23577403399,1.000283,60503324000,3310.001465,13562957230
494.988068,1766015929,43177.398438,18371348298,1.000642,41922988280,3330.530762,9619999078
498.427917,1771927950,43113.878906,17902097845,1.000417,41551382127,3350.921875,9505934874
475.709869,2134608006,42250.550781,21690904261,1.000368,51430977642,3212.304932,12344309617
472.005066,2106859289,42375.632813,22417209227,1.00042,52799723207,3164.025146,13024154091
462.822083,1780063381,41744.328125,23091543258,1.00049,50127231375,3095.825928,13187424144
440.005432,1881741995,40680.417969,20382033940,1.000257,38591713522,3001.120117,10645922764
383.073914,3647221590,36457.316406,43011992031,1.000177,86570105642,2557.931641,26796291874
358.096161,4226932408,35030.25,39714385405,1.000158,90441827607,2405.181152,27369692036
383.93396,2786834863,36276.804688,26017975951,1.000491,57296666670,2535.039063,16481489511
371.368958,3210871602,36654.328125,41856658597,1.000439,88845381041,2440.352295,28220804648
384.619354,2325661159,36954.003906,26428189594,1.000604,58560287216,2455.935059,16179776932
375.755463,2226973227,36852.121094,31324598034,1.00063,70750980627,2468.030273,21229909340
390.088287,1952844398,37138.234375,25041426629,1.000344,53950927548,2423.001221,16126522783
386.084381,1592850476,37784.332031,22238830523,1.000345,50688257403,2547.092041,14666227351
389.132782,1330610935,38138.179688,17194183075,1.000362,39357192812,2597.084717,11172062661
377.612915,1289330238,37917.601563,14643548444,1.000341,35043713256,2603.466553,9501221177
375.277313,1386778184,38483.125,20734730465,1.000485,45082693892,2688.278809,13778234614
385.463806,1392647608,38743.273438,20288500328,1.000426,43193864245,2792.117188,13194846235
367.47168,1290849744,36952.984375,19155189416,1.00038,44198324772,2682.854004,13876301217
370.877747,1202744039,37154.601563,18591534769,1.000386,41979444063,2679.162598,12755505065
399.029602,1711084752,41500.875,29412210792,1.000563,59154422463,2983.586914,18987223729
414.200012,2039010962,41441.164063,19652846215,1.000595,50686325002,3014.648193,13102093957
419.545563,1427593921,42412.433594,16142097334,1.000679,40572292703,3057.476074,9466018022
433.229279,1755674427,43840.285156,28641855926,1.000555,64635714287,3142.470703,15197063785
408.776764,2247004672,44118.445313,33079398868,1.000619,72230569455,3122.608643,17136080906
422.465546,1601745132,44338.796875,23245887300,1.000744,53386706331,3239.457031,13951308490
415.119232,2037888603,43565.113281,32142048537,1.000726,77334791717,3077.482178,18629485080
400.422394,1714654174,42407.9375,26954925781,1.000722,66753002645,2927.383545,16043881065
403.38974,1372516416,42244.46875,18152390304,1.000601,49138854287,2917.362793,11254355757
398.88678,1151509777,42197.515625,14741589015,1.000456,41277090178,2883.463379,9054963563
403.660797,1269083662,42586.917969,20827783012,1.000513,48318327792,2933.479004,12164552172
432.409393,2538883559,44575.203125,22721659051,1.000585,53542330209,3179.877197,13921257873
427.918121,1670788158,43961.859375,19792547657,1.000397,48729582312,3127.830078,12352406833
402.450043,1644013199,40538.011719,26246662813,1.000515,59426477844,2881.481934,15860206214
399.569183,1554511893,40030.976563,23310007704,1.000559,52679060916,2785.727539,15748173433
400.043579,1192395484,40122.15625,13736557863,1.000576,37278604791,2763.701172,9774183169
380.825928,1431745519,38431.378906,18340576452,1.000408,45611091002,2628.648438,11641437834
356.661255,2164511484,37075.28125,29280402798,1.000502,72043746349,2573.816162,18646392740
374.307465,2037210077,38286.027344,25493150450,1.000704,60539262856,2639.299316,16360200507
366.53949,1644707704,37296.570313,21849073843,1.000498,54845607157,2590.359619,13382637240
361.23465,2972951900,38332.609375,46383802093,1.000636,107952010250,2598.067139,29312342666
374.914948,1839035023,39214.21875,26545599159,1.000474,66025345539,2764.535645,17208902048
373.638763,1319208551,39105.148438,17467554129,1.000397,46708690534,2781.111816,11724648351
360.531036,1600855952,37709.785156,23450127612,1.000491,57257598779,2621.801758,16150857254
395.612427,1868349380,43193.234375,35690014104,1.000351,72330789600,2919.201172,19266124733
408.4823,2885318336,44354.636719,32479047645,1.000452,75388694286,2972.485107,18757425786
409.000305,2045870796,43924.117188,29183112630,1.000467,68076385283,2950.118408,16636517503
402.55069,1598018507,42451.789063,24967782593,1.000017,57033279685,2834.468994,13091199728
374.280884,1740563403,39137.605469,28516271427,1.000197,61900652306,2617.156006,14496939024
384.873352,1321262776,39400.585938,16975917450,1.000275,39306054797,2664.831055,8072368396
375.0112,1305295273,38419.984375,19745229902,1.000244,43914369258,2555.037354,8872976607
381.344635,2058321705,38062.039063,28546143503,1.000123,61333826920,2497.77124,14594098731
381.958557,1684540144,38737.269531,25776583476,1.000282,55667916973,2576.747559,13922922903
393.555756,2425559108,41982.925781,32284121034,1.000294,67017876859,2729.783447,14173665398
372.159027,2105808203,39437.460938,31078064711,1.000565,65784999972,2608.048584,13292477213
372.184052,1550840418,38794.972656,26364890465,1.0002,58051333936,2559.562988,12382419582
372.730377,1211417865,38904.011719,14616450657,1.000081,38101124958,2574.75415,6532996574
361.849823,1242011950,37849.664063,17300745310,1.000199,42268710956,2518.94458,8632000379
373.466156,1455465550,39666.753906,24322159070,1.000219,52613345077,2590.696045,11244398839
371.628845,1360640456,39338.785156,23934000868,1.000334,52961395870,2620.149658,12861105614
385.528229,1788844135,41143.929688,39616916192,1.000435,74673285342,2772.055664,17915109769
